acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,times
4.79,8.29,2.09,0.31,-0.19,-0.31,-23.25,-20.19,-39.06,7:30:45
4.8,8.29,2.08,0.5,-0.44,-0.44,-24.06,-20.87,-37.88,7:30:45
4.82,8.32,2.13,1.81,0,-0.75,-23.25,-20.87,-37.88,7:30:45
4.82,8.32,2.05,0.75,-0.19,-0.56,-23.25,-20.19,-37.19,7:30:45
4.79,8.29,2.05,-0.06,0.19,-0.37,-23.25,-21.69,-37.5,7:30:45
4.76,8.34,2.03,0,-0.19,-0.06,-23.69,-20.87,-37.5,7:30:46
4.71,8.36,1.99,-0.06,-0.37,-0.31,-23.25,-21.25,-38.69,7:30:46
4.71,8.32,2.04,0.19,0.06,-0.06,-24.06,-20.87,-37.5,7:30:46
4.74,8.33,2.05,0.06,0.5,-0.12,-24.5,-21.69,-36.75,7:30:46
4.76,8.31,2.05,-1.31,0.69,1,-24.06,-20.87,-37.88,7:30:46
4.76,8.33,1.98,-1.75,-0.19,0.5,-23.69,-20.87,-37.75,7:30:46
4.79,8.28,2.11,-2.06,0.5,1,-23.69,-20.87,-36.25,7:30:47
4.77,8.28,2.09,-1.69,0,0.81,-23.69,-20.87,-36.75,7:30:47
4.84,8.27,2.14,-1.63,0.06,0.69,-23.25,-20.87,-36.75,7:30:47
4.83,8.21,2.2,-0.37,-0.06,0.06,-23.69,-20.5,-38.19,7:30:47
4.85,8.25,2.11,-0.63,0.06,0.06,-24.06,-19.75,-38.56,7:30:47
4.78,8.24,2.13,0.37,-0.63,-0.75,-23.69,-20.19,-39,7:30:47
4.84,8.25,2.14,-0.19,0.19,-0.06,-23.25,-20.19,-38.19,7:30:47
4.8,8.26,2.12,0.5,-0.31,-0.63,-23.69,-20.5,-37.75,7:30:48
4.8,8.27,2.1,0.88,-0.31,-0.69,-23.69,-20.5,-37.75,7:30:48
4.79,8.31,2.1,1.12,-0.25,-0.63,-24.06,-20.19,-37.75,7:30:48
4.74,8.35,2.02,-0.19,0.31,-0.31,-23.69,-20.87,-37.75,7:30:48
4.76,8.34,1.97,-0.12,0,-0.44,-24.06,-21.25,-37.38,7:30:48
4.77,8.32,2.04,-0.31,0.19,-0.19,-23.25,-20.87,-36.25,7:30:48
4.74,8.31,2.01,0.19,-0.19,-0.37,-22.56,-21.25,-38.56,7:30:49
4.73,8.33,1.99,0,-0.19,0,-23.69,-20.87,-38.56,7:30:49
4.72,8.31,1.98,-0.19,-0.12,-0.12,-23.69,-21.69,-38.19,7:30:49
4.75,8.33,1.83,-0.25,-1,-0.69,-23.69,-20.87,-37.38,7:30:49
4.7,8.36,1.98,-1.94,0.25,0.63,-23.69,-20.87,-37.06,7:30:49
4.73,8.33,1.95,-2.06,-0.31,0.75,-23.25,-20.5,-38.19,7:30:49
4.78,8.29,2.04,-1.56,0,0.75,-23.69,-20.5,-35.88,7:30:50
4.81,8.28,2.1,-1.56,0.25,0.63,-23.69,-19.75,-38.19,7:30:50
4.8,8.28,2.08,-1.06,-0.06,0.5,-24.06,-20.5,-38.19,7:30:50
4.78,8.23,2.17,0.25,-0.56,-0.06,-23.69,-20.5,-37.75,7:30:50
4.77,8.23,2.14,0.75,-0.5,-0.63,-24.5,-21.25,-37.75,7:30:50
4.76,8.23,2.08,2.25,-1,-1.12,-23.25,-20.87,-38.19,7:30:50
4.76,8.31,2.02,-0.06,0.06,0.25,-23.25,-20.87,-37.75,7:30:51
4.72,8.31,2.01,0.12,-0.31,-0.25,-23.69,-20.87,-37.06,7:30:51
4.88,8.17,2.21,1.25,-0.31,1.44,-24.06,-21.69,-37.38,7:30:51
4.97,8.12,1.87,1.56,-2.38,0.06,-23,-21.25,-36.69,7:30:51
4.85,8.29,1.93,2.75,0.12,-2.31,-23.25,-21.25,-37.06,7:30:51
4.64,8.36,1.86,-0.25,-2,-1.06,-23.69,-20.87,-37.06,7:30:51
4.78,8.41,2,-1.37,0.5,1.25,-23.25,-22.75,-36.56,7:30:51
4.61,8.42,1.89,0.25,-0.06,-1.19,-23.69,-21.69,-37.75,7:30:52
4.71,8.31,1.99,0.88,0,-0.06,-23.69,-22,-37.38,7:30:52
4.73,8.3,1.86,-0.06,-0.25,-0.44,-23.69,-21.69,-36.25,7:30:52
4.74,8.39,1.98,-1.69,0.5,0.44,-23.69,-22.75,-36.25,7:30:52
4.73,8.36,1.95,-2.25,0.31,1.5,-23,-21.69,-36.69,7:30:52
4.74,8.31,1.98,-1.94,0.37,0.88,-24.06,-22,-37.75,7:30:52
4.8,8.33,2,-2.69,0.19,1,-23.25,-21.69,-37.06,7:30:53
4.76,8.3,1.91,-0.31,-1,0.25,-23.25,-21.25,-38.19,7:30:53
4.78,8.28,2.06,-0.81,0.06,0.5,-23.69,-22,-36.69,7:30:53
4.72,8.28,2.02,-0.12,-0.63,-0.19,-22.19,-20.5,-36.69,7:30:53
4.81,8.28,2.04,-0.19,-0.06,-0.31,-23.69,-21.69,-37.75,7:30:53
4.77,8.3,2.04,0.31,-0.56,-0.44,-23.25,-21.69,-37.75,7:30:53
4.8,8.31,2.02,0.5,0.06,-0.63,-24.5,-22,-36.69,7:30:54
4.81,8.33,2.02,-0.25,0.12,-0.19,-23.69,-21.25,-37.06,7:30:54
4.8,8.35,2.02,-0.25,0.06,-0.44,-24.5,-21.69,-37.75,7:30:54
4.76,8.33,2.02,0.06,-0.19,-0.06,-23,-22,-35.88,7:30:54
4.78,8.28,1.93,0.25,-0.19,-0.31,-24.06,-21.69,-37.75,7:30:54
4.6,8.45,1.89,-0.25,0.19,-0.12,-23.25,-22.37,-37.38,7:30:54
4.78,8.26,1.97,3.13,-1.44,-0.56,-22.56,-21.69,-35.5,7:30:55
4.79,8.31,1.92,0.94,0.31,-1.06,-23.25,-22,-36.69,7:30:55
4.65,8.37,2.09,-1.5,1.06,1.19,-23,-22,-37.38,7:30:55
4.67,8.48,1.95,-1.81,0.5,0.25,-23.25,-22.37,-37.75,7:30:55
4.73,8.35,1.89,-1.31,-0.06,0.81,-23,-22,-36.69,7:30:55
4.76,8.29,1.93,-2.81,1.12,1.5,-23.25,-22,-36.25,7:30:55
4.72,8.38,1.92,-0.75,-0.63,0.06,-23.69,-22,-37.38,7:30:55
4.76,8.31,1.98,-1.44,-0.19,0.81,-23.69,-22,-36.25,7:30:56
4.78,8.29,1.99,-0.56,-0.5,0.06,-23,-22,-37.75,7:30:56
4.83,8.31,2.05,-0.56,0.5,-0.31,-24.06,-21.25,-37.75,7:30:56
4.72,8.33,2.01,0.56,-0.06,-0.69,-23,-22,-38.56,7:30:56
4.73,8.37,1.94,1.06,-0.5,-0.75,-23,-21.69,-38.19,7:30:56
4.73,8.35,1.93,0.25,0.25,-0.37,-24.06,-20.87,-37.06,7:30:56
4.68,8.39,1.83,0.63,-0.44,-1.06,-24.06,-21.69,-37.38,7:30:57
4.7,8.36,1.87,-0.44,0.06,0,-23.69,-22,-38.19,7:30:57
4.67,8.39,1.84,0.25,-0.12,-0.44,-24.5,-22.37,-37.06,7:30:57
4.7,8.4,1.88,0.06,-0.31,-0.12,-23.25,-22.37,-37.38,7:30:57
4.62,8.39,1.85,0,-0.37,-0.25,-23.69,-21.69,-36.56,7:30:57
4.65,8.4,1.69,0.31,-1.44,-1.12,-23.69,-21.69,-36.25,7:30:57
4.65,8.4,1.79,-0.25,-0.12,-0.19,-23.69,-22,-36.56,7:30:58
4.68,8.41,1.76,-0.94,0.06,0.12,-23,-22.37,-37.06,7:30:58
4.67,8.37,1.81,-1.25,0.06,0.37,-23,-22.37,-37.38,7:30:58
4.71,8.4,1.89,-1.63,0.31,0.56,-23,-22,-36.69,7:30:58
4.69,8.37,1.88,-1.37,0.12,0.63,-24.06,-21.25,-36.25,7:30:58
4.71,8.41,1.96,-0.69,0.25,0.56,-23.25,-21.69,-37.38,7:30:58
4.7,8.35,1.96,-1.44,0.31,0.81,-23.69,-21.25,-36.69,7:30:59
4.76,8.34,1.98,-1.19,0.06,0.12,-24.06,-21.69,-37.06,7:30:59
4.75,8.33,1.98,0.25,-0.19,-0.19,-23.25,-21.69,-37.75,7:30:59
4.71,8.34,1.94,0.12,-0.19,-0.5,-23.69,-21.69,-36.69,7:30:59
4.73,8.38,1.93,0.19,0.12,-0.25,-22.56,-20.87,-37.38,7:30:59
4.72,8.39,1.93,0.81,-0.5,-0.44,-23.25,-20.87,-36.69,7:30:59
4.69,8.39,1.91,0.56,0.12,-0.5,-23.69,-21.69,-36.25,7:30:59
4.69,8.35,1.87,0.37,-0.69,-1.06,-24.06,-22,-36.69,7:31:00
4.68,8.38,1.89,-0.56,-0.06,0.19,-22.56,-21.69,-37.06,7:31:00
4.69,8.4,1.79,0.31,-0.19,-0.63,-23.25,-22,-36.69,7:31:00
4.67,8.4,1.81,0,0,-0.25,-23.69,-22,-37.06,7:31:00
4.63,8.35,1.89,-0.31,0.06,0.12,-23,-22.37,-37.06,7:31:00
4.68,8.41,1.73,0.69,-1.63,-1.31,-24.06,-22,-36.25,7:31:00
4.64,8.4,1.78,0,-0.31,-0.44,-24.06,-22.37,-37.06,7:31:01
4.67,8.41,1.74,-1.44,-0.06,0.5,-23.69,-23.19,-37.06,7:31:01
4.66,8.41,1.79,-1.5,0.25,0.44,-23.69,-21.25,-36.69,7:31:01
4.68,8.41,1.82,-1.5,0.37,0.63,-23.69,-22.37,-37.06,7:31:01
4.68,8.37,1.88,-1.56,0.25,0.94,-23.69,-21.69,-36.69,7:31:01
4.69,8.27,1.99,-0.75,0.37,1,-22.56,-21.25,-37.06,7:31:01
4.74,8.31,1.96,-0.63,-0.63,0.25,-24.06,-20.87,-36.25,7:31:02
4.75,8.32,1.92,-0.37,-0.19,0.06,-24.06,-21.25,-38.19,7:31:02
4.72,8.35,1.97,0,0,-0.5,-23.25,-21.25,-38.19,7:31:02
4.77,8.34,1.91,0.06,-0.37,-0.37,-23.25,-21.69,-37.06,7:31:02
4.73,8.35,2.01,0.5,-0.12,-0.31,-24.5,-20.87,-37.88,7:31:02
4.7,8.35,1.91,0.37,-0.31,-0.25,-24.06,-21.25,-37.75,7:31:02
4.73,8.36,1.96,0.88,-0.06,-0.5,-23.69,-21.25,-37.06,7:31:03
4.64,8.28,2.22,2.19,-0.12,0.19,-23.69,-22,-36.25,7:31:03
4.74,8.39,1.92,2.56,-1.31,0.19,-23,-22.37,-37.38,7:31:03
4.69,8.39,1.86,1.12,-0.69,-0.5,-24.06,-22,-37.75,7:31:03
4.76,8.33,1.82,0,-0.31,-0.31,-23.25,-22,-36.69,7:31:03
4.66,8.39,1.77,0.25,-0.31,0.5,-23.69,-22.75,-37.06,7:31:03
4.73,8.4,1.79,0.81,-0.69,-0.63,-23.25,-22,-37.06,7:31:03
4.72,8.34,1.86,-0.19,0.31,-0.12,-23.25,-22.75,-36.69,7:31:04
4.74,8.4,1.73,0.81,-0.69,-0.75,-24.5,-22.75,-37.38,7:31:04
4.69,8.35,1.86,1.63,-0.06,-0.5,-23.25,-22.75,-37.06,7:31:04
4.67,8.44,1.7,0,-0.25,-0.31,-23.25,-22.37,-35.88,7:31:04
4.64,8.45,1.86,-0.56,0.56,0.25,-23.25,-22.75,-36.69,7:31:04
4.68,8.4,1.78,0,-0.19,0.19,-23,-22.75,-37.06,7:31:04
4.69,8.4,1.73,1,-0.5,-0.75,-24.06,-22.75,-36.25,7:31:05
4.66,8.44,1.75,0.56,-0.69,0.06,-22.56,-22,-35.88,7:31:05
4.66,8.44,1.7,-0.19,-0.31,-0.31,-23,-22.37,-35.88,7:31:05
4.64,8.44,1.73,-1.69,-0.12,0.88,-23.25,-22.75,-36.69,7:31:05
4.7,8.39,1.81,-1.81,0.37,1,-23.69,-23.19,-36.25,7:31:05
4.69,8.4,1.83,-1.44,0.25,0.44,-22.56,-22.37,-36.69,7:31:05
4.71,8.39,1.79,-0.19,-0.5,0,-23.25,-22.75,-36.25,7:31:06
4.72,8.37,1.86,0.5,0.06,-0.12,-23,-22,-37.75,7:31:06
4.73,8.37,1.8,0.31,-0.37,-0.06,-23,-23.19,-36.69,7:31:06
4.7,8.42,1.84,0.44,0,-0.5,-22.19,-22.75,-37.75,7:31:06
4.72,8.37,1.8,0.37,-0.06,-0.37,-22.56,-22.37,-37.75,7:31:06
4.72,8.35,1.77,0.63,-0.12,-0.25,-23.69,-23.19,-37.38,7:31:06
4.64,8.44,1.61,0.69,-1.25,-0.63,-24.06,-22.37,-37.38,7:31:07
4.65,8.35,1.69,2.31,-1.31,-0.63,-23,-22.75,-37.38,7:31:07
4.71,8.4,1.66,0.31,-0.56,-0.12,-23.69,-22.37,-37.06,7:31:07
4.56,8.48,1.65,0.63,-0.88,-0.25,-23.25,-23.87,-36.69,7:31:07
4.66,8.39,1.71,-0.31,0.19,0.12,-23.69,-22.75,-37.06,7:31:07
4.67,8.44,1.66,-0.19,-0.63,0.31,-23.25,-22,-36.69,7:31:07
4.66,8.4,1.71,-0.19,0.06,-0.06,-23,-24.19,-37.75,7:31:07
4.64,8.45,1.54,0.94,-1.88,-0.94,-23.25,-22.37,-36.25,7:31:08
4.65,8.42,1.66,-0.5,-0.37,-0.25,-23.69,-22.75,-35.88,7:31:08
4.64,8.42,1.62,-1.19,-0.37,0.31,-24.06,-23.19,-37.06,7:31:08
4.65,8.47,1.68,-1.37,-0.25,0.25,-23.69,-23.5,-35.06,7:31:08
4.75,8.4,1.74,-1.88,0.19,0.37,-23.69,-22.75,-35.88,7:31:08
4.84,8.43,1.68,-1.69,0,-0.25,-22.56,-22.75,-35.88,7:31:08
4.65,8.34,1.66,0.31,-1.25,-0.12,-23.25,-22.37,-36.69,7:31:09
4.67,8.35,1.78,-0.37,0,-0.19,-23.25,-22.75,-36.69,7:31:09
4.62,8.52,1.62,0.06,-0.81,0.12,-23.69,-22.75,-36.25,7:31:09
4.65,8.4,1.71,0.37,-0.31,-0.5,-23.25,-22.75,-36.69,7:31:09
4.71,8.37,1.79,0.25,-0.06,-0.06,-23,-23.19,-36.69,7:31:09
4.72,8.5,1.65,0.94,-0.75,1.06,-22.56,-22.75,-36.25,7:31:09
4.73,8.41,1.45,3.13,-1.25,-2.13,-23.25,-22.75,-36.25,7:31:10
4.66,8.39,1.61,0.19,-0.56,-3.31,-23.25,-23.87,-35.06,7:31:10
4.6,8.43,1.57,1.69,-0.37,-0.94,-23.69,-23.19,-35.88,7:31:10
4.61,8.41,1.66,-2.06,0.25,1.31,-23.25,-23.87,-36.25,7:31:10
4.58,8.63,1.8,-9.69,3.38,1.5,-23,-23.19,-37.06,7:31:10
4.76,8.24,2.16,-9.25,1.75,4.31,-23.25,-23.19,-36.69,7:31:10
4.89,8.37,2.14,-13.31,2.63,5.94,-22.56,-22.37,-36.25,7:31:11
4.77,8.19,2.56,-14.44,6.56,10.88,-24.75,-20.06,-39.38,7:31:11
5.21,7.71,2.48,-2.5,-3.25,3.38,-24.06,-19,-39,7:31:11
5.11,8.09,2.59,4.44,-0.44,6.19,-24.06,-17.5,-39,7:31:11
5.61,7.72,2.18,11.88,-1.19,-1.12,-24.75,-18.69,-38.19,7:31:11
5.15,8.04,1.98,1.5,0.81,-1.69,-25.19,-18.56,-37.06,7:31:11
5.18,8.06,1.87,5.69,1.5,-4.75,-25.19,-19.25,-36.25,7:31:11
5.01,8.26,2.01,-7.5,2.63,2.38,-24.75,-20.19,-36.25,7:31:12
5.2,7.96,2.01,3,-0.69,1,-25.19,-19.75,-36.69,7:31:12
5.12,8.07,1.88,4.06,-4.88,-1.88,-25.19,-19.37,-36.19,7:31:12
5.06,8.07,1.86,0.5,0.37,-0.19,-24.06,-19,-36.5,7:31:12
5.06,8.14,1.64,-1.88,1.19,-0.56,-25.19,-19.37,-38.19,7:31:12
5.02,8.06,1.85,-10.31,2.31,1.63,-24.06,-18.69,-36.56,7:31:12
4.79,7.94,2.26,-1,2.19,1.5,-24.06,-17.5,-38.06,7:31:13
5.16,7.98,2.14,-2.38,-1.37,-1.88,-23,-18.69,-39.25,7:31:13
5.25,7.79,3.05,-5.44,1.69,-1.94,-23.69,-17.87,-38.5,7:31:13
5.13,7.97,3.11,1.06,3.31,0.19,-23.69,-19,-37.25,7:31:13
4.61,8.04,1.23,7.06,-2.56,2,-24.06,-19.37,-37,7:31:13
5.06,8.07,1.92,3.94,-6.38,2.25,-24.5,-18.87,-38.06,7:31:13
5.39,7.83,2.57,-1.5,-1.25,0.63,-24.75,-18.56,-37,7:31:14
5.22,7.99,2.33,-2.25,2.44,2.06,-24.06,-18.87,-37.25,7:31:14
5.3,7.96,2.41,0.63,0.19,0.06,-24.06,-18.87,-36.56,7:31:14
5.2,8.04,2.2,-0.06,-1.06,0.06,-23.69,-18.56,-37.25,7:31:14
5.26,8,2.1,0.06,-0.31,0.06,-24.75,-19.25,-35.75,7:31:14
5.16,7.96,2.25,4,0.44,-2.31,-23.69,-17.37,-38.88,7:31:14
5.16,8.12,2.25,-1.69,-0.81,0.19,-24.06,-18.87,-35.75,7:31:15
5.15,8.03,2.38,-2.69,0.63,0.37,-24.06,-19.69,-38.88,7:31:15
5.06,8.04,2.52,-1.25,1.25,-0.25,-24.75,-18.87,-37,7:31:15
5.24,8.01,2.47,-7.19,6.44,4.63,-23.25,-19.69,-37.69,7:31:15
5.16,8.02,2.57,-9.56,7.13,6.31,-23.69,-19.25,-38.5,7:31:15
5.07,7.99,2.3,3.13,-2,-1.5,-25.19,-17.75,-37,7:31:15
5.29,8.02,2.43,-9.5,2.63,5.25,-24.75,-16.69,-37.25,7:31:15
5.24,7.54,2.32,2.75,-1.63,-2.38,-24.75,-17.06,-39,7:31:16
5.05,7.95,2.64,5.38,-3.31,-5.56,-24.75,-17.06,-38.88,7:31:16
5.11,7.89,2.25,7.75,-2,-6.88,-24.06,-17.75,-38.19,7:31:16
4.95,7.91,1.91,9.06,-6.31,-3.94,-23.69,-18.69,-38.06,7:31:16
4.96,8.28,1.92,2.13,5.5,9.5,-23,-18.87,-36.56,7:31:16
5.34,7.55,2.16,-20,2.25,9.31,-23.69,-18.69,-38.88,7:31:16
6.66,7.09,3.65,-24.19,24.06,20.12,-23,-16.25,-40.5,7:31:17
4.38,6.91,6.54,-17.44,11.13,0.69,-22.19,-12.69,-42.25,7:31:17
6.06,7.6,3.33,30.56,0.69,-14.38,-23,-14.88,-40.69,7:31:17
4.62,8.03,2.25,1.44,-1.69,-1,-22.56,-18.25,-39.56,7:31:17
5.47,7.94,2.41,6.44,-1.31,1.19,-23.69,-19.37,-38.38,7:31:17
5.28,8.05,2.12,-3.5,0.63,-0.81,-23,-19.75,-38.38,7:31:17
5.32,7.87,1.96,3.56,-2.25,0.31,-23.69,-19.37,-38.06,7:31:18
5.13,8.06,1.96,1.06,-1.12,-1.75,-23.69,-19.37,-37.19,7:31:18
5.39,8.05,2.05,3.75,1.25,1.25,-24.5,-18.69,-38.06,7:31:18
5.13,7.97,2.28,-1.25,-0.12,-0.31,-23.25,-19.37,-36.88,7:31:18
5.09,8.07,2.12,0,-1.31,-0.25,-24.06,-18.69,-37.19,7:31:18
5.28,7.77,2.16,1.44,-1.5,-1.69,-24.06,-19,-37.19,7:31:18
5.3,7.83,2.25,-2.44,1.19,1.75,-24.06,-19.37,-37.56,7:31:19
5.12,7.99,2.12,-0.25,-0.81,-0.75,-24.06,-19.37,-36.88,7:31:19
5.02,8.16,2.26,-0.19,1,-0.25,-24.06,-19,-36.5,7:31:19
5.06,8.08,2.18,-0.25,-0.19,-1.19,-24.06,-19.37,-38.38,7:31:19
5.12,8.05,2.17,0,0.19,0.37,-23.69,-18.69,-38,7:31:19
5.16,8.06,2.13,-1.44,0.37,0.63,-24.5,-19.75,-38.38,7:31:19
5.07,8.06,2.14,0.81,-1.37,-0.69,-24.75,-19.75,-37.69,7:31:19
5.11,8.08,2.18,-0.88,-0.12,0.12,-22.56,-19.75,-38.06,7:31:20
5.07,8.06,2.14,0.12,-0.63,0.06,-24.06,-19,-37.19,7:31:20
5.12,8.05,2.16,-0.06,-0.19,-0.12,-23.69,-18.69,-38.38,7:31:20
5.1,8.06,2.17,0.25,-0.12,-0.06,-23.69,-19.75,-38.38,7:31:20
5.11,8.02,2.28,1.25,0.06,0,-23.25,-19.37,-37.56,7:31:20
5.1,8.09,2.16,0.06,-0.5,0,-24.06,-18.69,-37.56,7:31:20
5.11,8.07,2.23,-0.81,0.31,0.37,-24.06,-19.75,-38.38,7:31:21
5.14,8.05,2.22,-1.69,0.37,0.81,-23.69,-19.37,-38.06,7:31:21
5.15,8.06,2.27,-1.63,0.56,0.63,-23.25,-20.19,-38,7:31:21
5.12,7.98,2.32,-1.31,0.25,0.81,-23.69,-18.69,-37.19,7:31:21
5.2,8.01,2.28,-1.5,0.25,0.31,-24.06,-18.69,-37.69,7:31:21
5.14,7.97,2.27,-0.37,-0.19,0,-23.69,-18.69,-37.56,7:31:21
5.16,7.98,2.3,-0.69,0,0.06,-23.69,-18.69,-39.56,7:31:22
5.16,8.02,2.31,0.12,-0.06,-0.31,-24.75,-17.87,-38.38,7:31:22
5.21,7.99,2.28,-0.75,0.19,0.12,-23.69,-17.87,-37.19,7:31:22
5.14,8.03,2.19,0.94,-1.37,-0.81,-23.25,-18.69,-37.69,7:31:22
5.16,8,2.26,0.25,-0.19,-0.25,-24.06,-19,-38.06,7:31:22
5.15,8.06,2.16,-0.12,-0.44,-0.19,-22.56,-19,-37.56,7:31:22
5.15,8.04,2.2,-0.12,-0.19,-0.44,-24.06,-19,-38.75,7:31:23
5.1,8.05,2.26,0.5,-0.25,-0.37,-23.69,-20.19,-38.06,7:31:23
5.16,8.03,2.3,0.44,0.37,-0.06,-23.69,-18.69,-38.06,7:31:23
5.12,8.06,2.25,0.69,0,-0.25,-23.25,-19,-38,7:31:23
5.13,8.06,2.19,-0.25,0.06,-0.25,-23.69,-20.19,-37.19,7:31:23
5.12,8.08,2.21,-0.31,0,0.19,-24.06,-19.75,-37.19,7:31:23
5.08,8.09,2.14,-0.56,-0.19,-0.06,-24.06,-19.75,-38.75,7:31:23
5.09,8.1,2.13,-1,-0.19,0.44,-24.06,-19,-37.56,7:31:24
5.11,8.06,2.11,0.25,-1.06,0,-23.69,-19,-37.19,7:31:24
5.14,8.05,2.19,-1.19,-0.19,0.63,-23.25,-18.69,-38.06,7:31:24
5.09,8.08,2.22,-0.88,-0.25,0.5,-23.69,-19,-38.06,7:31:24
5.17,8,2.27,-1.31,0,0.63,-23.25,-18.25,-38.06,7:31:24
5.16,7.98,2.33,-0.31,0,0.19,-23.25,-19.75,-37.19,7:31:24
5.11,8.06,2.23,0.81,-0.69,-0.75,-23.69,-19.37,-39.56,7:31:25
5.12,8.01,2.3,-0.25,0.31,0.31,-23.69,-19,-37.69,7:31:25
5.2,8.05,2.26,-0.81,0.06,-0.25,-23.69,-19.37,-38.38,7:31:25
5.15,8.05,2.29,-0.19,-0.37,0.19,-24.06,-18.69,-38.38,7:31:25
5.12,8.02,2.3,0,-0.12,-0.25,-24.5,-18.69,-38.75,7:31:25
5.18,8.03,2.24,0.25,-0.5,-0.25,-23.69,-18.25,-37.56,7:31:25
5.15,8.06,2.23,0,-0.37,-0.56,-24.5,-19.75,-38.38,7:31:26
5.12,8.06,2.17,-0.12,-0.44,-0.5,-23.69,-19,-36.5,7:31:26
5.15,8.05,2.27,-0.31,-0.12,-0.06,-24.06,-19.75,-38.06,7:31:26
5.15,8.06,2.22,0.75,-0.25,-0.63,-23.69,-19,-37.69,7:31:26
5.15,8.09,2.19,0.63,-0.12,-0.31,-23.69,-19.75,-38.38,7:31:26
5.09,8.12,2.07,-0.12,0.19,-0.69,-23.69,-19.37,-37.19,7:31:26
5.12,8.09,2.1,0.12,-0.19,-0.44,-23.69,-20.19,-37.56,7:31:27
5.11,8.09,2.15,-0.81,0.37,0.06,-24.06,-19.37,-38.38,7:31:27
5.09,8.1,2.09,0.25,-0.31,-0.31,-24.06,-19.75,-37.19,7:31:27
5.08,8.11,2.1,-0.25,-0.06,0,-24.5,-20.19,-37.19,7:31:27
5.08,8.08,2.11,-0.63,0.12,0.06,-23,-19.75,-38.38,7:31:27
5.12,8.06,1.97,-0.94,-0.37,-0.06,-24.06,-20.19,-36.88,7:31:27
5.07,8.09,2.12,-1.63,0.25,0.44,-24.06,-19.75,-37.19,7:31:27
5.13,8.04,2.12,-2.38,0.12,0.81,-23,-19,-38.38,7:31:28
5.12,8.06,2.18,-1.44,0.31,0.37,-22.56,-19.37,-36.88,7:31:28
5.14,8.06,2.18,-1.69,0.12,0.63,-23.69,-18.69,-36.5,7:31:28
5.14,8.03,2.24,-1.19,0.06,0.44,-24.06,-19.37,-38,7:31:28
5.17,8.07,2.29,0.81,-0.25,-0.25,-24.06,-19,-37.19,7:31:28
5.12,8.06,2.25,0.06,0.06,-0.5,-23,-19,-38.06,7:31:28
5.17,8.04,2.24,0.12,-0.25,-0.37,-23.25,-19,-37.19,7:31:29
5.16,8.05,2.2,-0.19,-0.31,-0.25,-24.06,-19.75,-38.06,7:31:29
5.13,8.05,2.17,0.63,-0.63,-0.75,-24.06,-19.75,-38.06,7:31:29
5.14,8.04,2.18,0.37,-0.19,-0.5,-24.06,-19.37,-38.38,7:31:29
5.13,8.06,2.21,0.56,-0.25,-0.19,-23.69,-20.87,-38.06,7:31:29
5.13,8.08,2,0.75,-1.31,-1.19,-24.06,-19.37,-37.69,7:31:29
5.08,8.06,2.08,0.88,-0.12,-0.63,-23.25,-20.5,-38.06,7:31:30
5.11,8.11,2.02,-0.06,-0.69,-0.31,-23.69,-20.5,-37.56,7:31:30
5.1,8.1,2.09,-0.25,-0.12,-0.06,-24.06,-19.37,-37.19,7:31:30
5.12,8.12,2.05,-0.12,-0.06,-0.06,-24.5,-20.19,-37.56,7:31:30
5.07,8.11,2.05,-0.25,-0.31,-0.06,-23.69,-19.37,-36.88,7:31:30
5.06,8.08,2.11,0.94,-1,-0.19,-23.69,-20.19,-38.06,7:31:30
5.11,8.07,2.06,-1.44,-0.12,0.69,-23.69,-20.5,-37.19,7:31:31
5.07,8.11,2.16,-1.06,0.12,0.44,-25.19,-19.37,-36.88,7:31:31
5.13,8.05,2.17,-1.81,0.5,0.75,-24.5,-18.69,-36.88,7:31:31
5.14,8.06,2.17,-1.63,0.19,0.75,-23.69,-19.75,-37.69,7:31:31
5.15,8,2.24,-1.19,0.44,0.69,-24.5,-19.37,-37.69,7:31:31
5.15,8.05,2.27,0.25,0,-0.06,-24.06,-19,-38.06,7:31:31
5.15,8.02,2.29,-0.06,0.06,0,-23.25,-18.69,-39.19,7:31:31
5.17,8.06,2.24,0,0.06,-0.37,-24.06,-18.69,-37.19,7:31:32
5.17,8.04,2.25,-0.25,-0.12,-0.12,-24.5,-19,-38.06,7:31:32
5.15,8.05,2.22,0.25,-0.44,-0.44,-24.5,-19.37,-36.88,7:31:32
5.14,8.07,2.2,0.5,-0.44,-0.44,-24.75,-19.75,-38.06,7:31:32
5.16,8.03,2.24,1.81,-0.25,-0.5,-24.5,-19.37,-38.06,7:31:32
5.12,8.07,2.16,1.19,-0.31,-0.69,-24.06,-19.37,-37.19,7:31:32
5.12,8.09,2.16,0.63,0.06,-0.56,-23.25,-19.37,-37.19,7:31:33
5.1,8.08,2.12,0.31,0.12,-0.31,-23.69,-20.19,-37.69,7:31:33
5.08,8.12,2.08,0.25,-0.19,-0.37,-24.06,-19.75,-37.19,7:31:33
5.08,8.11,2.04,0.88,-0.12,-0.56,-24.06,-19.37,-38.38,7:31:33
5.05,8.08,2.12,0.44,-0.88,0.12,-24.5,-20.5,-37.69,7:31:33
5.09,8.07,2.05,-0.94,-0.44,0.37,-23.69,-19,-36.88,7:31:33
